Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Quantity,Return_Rate,Is_Returned,Discount_Ratio
ORD00008027,PROD00008027,USER00008027,2024-01-28,2023-09-20,Medium,273.37,1,Wrong item,Returned,-130,33,Male,City97,PayPal,Express,19.88,1,1.0,1,0.07272195193327724
ORD00008028,PROD00008028,USER00008028,2023-10-15,2024-11-25,High,418.27,1,Defective,Returned,407,37,Male,City87,Credit Card,Standard,17.82,1,1.0,1,0.042604059578741006
ORD00008029,PROD00008029,USER00008029,2023-03-26,2024-09-03,Medium,223.5,4,Defective,Returned,527,53,Male,City67,Debit Card,Standard,18.7,4,1.0,1,0.334675615212528
ORD00008030,PROD00008030,USER00008030,2024-02-22,2024-04-16,High,345.84,4,Defective,Returned,54,58,Female,City63,Debit Card,Standard,22.68,4,1.0,1,0.26231783483691884
ORD00008031,PROD00008031,USER00008031,2024-04-14,2023-07-18,Medium,292.89,2,Wrong item,Returned,-271,45,Male,City44,Credit Card,Express,0.99,2,1.0,1,0.0067602171463689445
ORD00008032,PROD00008032,USER00008032,2023-02-28,,Medium,197.3,2,,Not Returned,,40,Female,City49,Credit Card,Express,18.16,,,0,0.18408514951849975
ORD00008033,PROD00008033,USER00008033,2023-01-31,2023-10-30,Medium,138.37,4,Not as described,Returned,272,38,Female,City61,Gift Card,Next-Day,37.31,4,1.0,1,1.0785574907855748
ORD00008034,PROD00008034,USER00008034,2024-12-09,2023-07-01,Medium,217.68,5,Defective,Returned,-527,47,Male,City35,PayPal,Next-Day,15.17,5,1.0,1,0.34844726203601617
ORD00008035,PROD00008035,USER00008035,2023-10-27,2024-06-04,High,334.78,1,Not as described,Returned,221,48,Male,City89,Gift Card,Standard,16.03,1,1.0,1,0.04788219128980226
ORD00008036,PROD00008036,USER00008036,2024-05-18,2024-10-04,Medium,135.54,5,Changed mind,Returned,139,22,Male,City5,PayPal,Express,7.42,5,1.0,1,0.27371993507451675
ORD00008037,PROD00008037,USER00008037,2023-04-20,,High,421.63,5,,Not Returned,,27,Male,City5,Credit Card,Next-Day,35.91,,,0,0.4258473068804402
ORD00008038,PROD00008038,USER00008038,2024-02-17,,High,491.36,4,,Not Returned,,70,Male,City27,Credit Card,Standard,11.84,,,0,0.09638554216867469
ORD00008039,PROD00008039,USER00008039,2023-11-04,,High,460.05,3,,Not Returned,,55,Female,City41,Gift Card,Standard,32.08,,,0,0.2091946527551353
ORD00008040,PROD00008040,USER00008040,2024-05-16,2023-11-09,Low,99.4,5,Changed mind,Returned,-189,22,Male,City83,PayPal,Standard,16.64,5,1.0,1,0.8370221327967807
ORD00008041,PROD00008041,USER00008041,2023-06-16,2023-03-08,High,310.7,2,Changed mind,Returned,-100,54,Male,City38,Debit Card,Express,10.71,2,1.0,1,0.06894110074026392
ORD00008042,PROD00008042,USER00008042,2024-12-18,2024-06-29,Medium,230.12,3,Defective,Returned,-172,57,Male,City37,Gift Card,Next-Day,26.91,3,1.0,1,0.3508169650617069
ORD00008043,PROD00008043,USER00008043,2023-12-28,2024-08-04,Low,30.52,2,Changed mind,Returned,220,27,Male,City57,PayPal,Express,47.27,2,1.0,1,3.097640891218873
ORD00008044,PROD00008044,USER00008044,2024-12-10,,Medium,134.06,2,,Not Returned,,42,Male,City13,Gift Card,Express,8.97,,,0,0.13382067730866776
ORD00008045,PROD00008045,USER00008045,2023-05-03,2023-08-24,High,321.81,5,Changed mind,Returned,113,31,Male,City50,PayPal,Next-Day,28.3,5,1.0,1,0.43970044436157985
ORD00008046,PROD00008046,USER00008046,2024-01-22,2024-09-06,High,324.12,2,Changed mind,Returned,228,48,Female,City17,Debit Card,Express,35.5,2,1.0,1,0.21905467110946564
ORD00008047,PROD00008047,USER00008047,2024-12-28,2024-04-02,Medium,140.3,3,Wrong item,Returned,-270,63,Male,City48,Credit Card,Next-Day,32.0,3,1.0,1,0.6842480399144689
ORD00008048,PROD00008048,USER00008048,2023-02-23,,High,346.57,1,,Not Returned,,18,Male,City52,PayPal,Standard,2.74,,,0,0.007906050725683124
ORD00008049,PROD00008049,USER00008049,2024-06-07,2024-03-30,Medium,141.1,4,Defective,Returned,-69,30,Female,City34,Debit Card,Standard,30.04,4,1.0,1,0.8515946137491142
ORD00008050,PROD00008050,USER00008050,2024-03-16,,Medium,139.77,5,,Not Returned,,46,Male,City69,Debit Card,Standard,15.14,,,0,0.5416040638191314
ORD00008051,PROD00008051,USER00008051,2024-05-01,,Medium,211.0,1,,Not Returned,,22,Male,City46,Gift Card,Next-Day,46.82,,,0,0.2218957345971564
ORD00008052,PROD00008052,USER00008052,2023-11-06,2023-06-08,High,447.55,3,Not as described,Returned,-151,49,Male,City47,Gift Card,Standard,35.76,3,1.0,1,0.23970506088705174
ORD00008053,PROD00008053,USER00008053,2024-03-01,,Low,60.85,1,,Not Returned,,29,Female,City82,Credit Card,Standard,13.8,,,0,0.22678718159408381
ORD00008054,PROD00008054,USER00008054,2023-03-02,2024-04-05,Medium,147.34,1,Not as described,Returned,400,43,Male,City40,Gift Card,Standard,19.35,1,1.0,1,0.1313288991448351
ORD00008055,PROD00008055,USER00008055,2023-02-22,2023-01-06,Medium,271.99,5,Defective,Returned,-47,68,Female,City35,Debit Card,Next-Day,9.33,5,1.0,1,0.17151365859038936
ORD00008056,PROD00008056,USER00008056,2023-10-26,2023-06-12,High,306.42,3,Defective,Returned,-136,64,Female,City92,Gift Card,Standard,38.85,3,1.0,1,0.38036028979831604
ORD00008057,PROD00008057,USER00008057,2023-02-21,,Low,57.98,2,,Not Returned,,59,Male,City73,Gift Card,Express,7.51,,,0,0.2590548464987927
ORD00008058,PROD00008058,USER00008058,2024-12-05,2023-11-11,Medium,187.87,5,Not as described,Returned,-390,32,Female,City95,Credit Card,Express,30.59,5,1.0,1,0.8141267898014584
ORD00008059,PROD00008059,USER00008059,2024-06-14,,High,414.61,5,,Not Returned,,67,Female,City98,Credit Card,Next-Day,9.31,,,0,0.11227418537903089
ORD00008060,PROD00008060,USER00008060,2024-08-27,,Medium,238.18,5,,Not Returned,,36,Female,City60,PayPal,Next-Day,13.48,,,0,0.2829792593836594
ORD00008061,PROD00008061,USER00008061,2023-03-29,,High,493.98,1,,Not Returned,,22,Male,City74,PayPal,Express,15.41,,,0,0.03119559496335884
ORD00008062,PROD00008062,USER00008062,2023-06-14,2024-06-13,High,323.11,4,Changed mind,Returned,365,54,Male,City86,PayPal,Express,29.89,4,1.0,1,0.3700287827674786
ORD00008063,PROD00008063,USER00008063,2024-03-14,,High,399.32,4,,Not Returned,,28,Female,City93,Gift Card,Express,10.3,,,0,0.10317539817690075
ORD00008064,PROD00008064,USER00008064,2023-08-26,,High,486.52,4,,Not Returned,,35,Male,City54,PayPal,Express,40.54,,,0,0.3333059278138617
ORD00008065,PROD00008065,USER00008065,2023-05-04,2023-08-14,Medium,170.93,3,Defective,Returned,102,62,Male,City45,Debit Card,Standard,27.65,3,1.0,1,0.485286374539285
ORD00008066,PROD00008066,USER00008066,2024-11-07,,Low,70.89,2,,Not Returned,,24,Female,City57,PayPal,Express,20.39,,,0,0.5752574411059388
ORD00008067,PROD00008067,USER00008067,2023-10-10,2024-12-31,Medium,295.2,4,Wrong item,Returned,448,33,Female,City10,Debit Card,Next-Day,30.55,4,1.0,1,0.41395663956639567
ORD00008068,PROD00008068,USER00008068,2023-08-08,2023-06-09,High,396.09,3,Defective,Returned,-60,68,Male,City75,PayPal,Next-Day,40.28,3,1.0,1,0.30508217829281226
ORD00008069,PROD00008069,USER00008069,2024-05-04,,Medium,104.03,5,,Not Returned,,36,Male,City31,PayPal,Next-Day,21.14,,,0,1.0160530616168413
ORD00008070,PROD00008070,USER00008070,2024-06-07,2023-08-02,Low,42.38,2,Defective,Returned,-310,52,Male,City81,PayPal,Express,14.22,2,1.0,1,0.6710712600283152
ORD00008071,PROD00008071,USER00008071,2024-10-08,,Low,42.5,3,,Not Returned,,30,Female,City18,Debit Card,Standard,17.2,,,0,1.2141176470588233
ORD00008072,PROD00008072,USER00008072,2024-02-02,2023-12-28,High,429.41,5,Wrong item,Returned,-36,60,Male,City17,Debit Card,Standard,18.85,5,1.0,1,0.21948720337206865
ORD00008073,PROD00008073,USER00008073,2024-02-28,,Medium,104.76,4,,Not Returned,,59,Male,City1,Credit Card,Standard,39.41,,,0,1.5047728140511643
ORD00008074,PROD00008074,USER00008074,2024-07-06,2023-07-23,High,385.5,4,Wrong item,Returned,-349,45,Female,City50,Gift Card,Next-Day,28.89,4,1.0,1,0.29976653696498057
ORD00008075,PROD00008075,USER00008075,2023-12-21,2024-01-14,Medium,141.1,1,Not as described,Returned,24,49,Male,City79,PayPal,Next-Day,45.1,1,1.0,1,0.31963146704464923
ORD00008076,PROD00008076,USER00008076,2023-05-10,,Medium,167.97,5,,Not Returned,,44,Female,City73,Debit Card,Express,28.69,,,0,0.854021551467524
ORD00008077,PROD00008077,USER00008077,2024-06-17,,Low,8.25,5,,Not Returned,,47,Female,City60,Gift Card,Standard,21.75,,,0,13.181818181818182
ORD00008078,PROD00008078,USER00008078,2024-02-03,2023-10-08,High,357.85,5,Defective,Returned,-118,56,Male,City70,PayPal,Next-Day,36.81,5,1.0,1,0.5143216431465698
ORD00008079,PROD00008079,USER00008079,2024-10-03,,High,437.25,4,,Not Returned,,43,Female,City51,Credit Card,Standard,46.97,,,0,0.42968553459119496
ORD00008080,PROD00008080,USER00008080,2024-08-14,2024-11-01,High,428.12,1,Defective,Returned,79,67,Male,City21,Debit Card,Express,32.18,1,1.0,1,0.07516584135289171
ORD00008081,PROD00008081,USER00008081,2024-11-30,2023-07-24,Medium,239.82,5,Changed mind,Returned,-495,25,Female,City88,Debit Card,Next-Day,40.47,5,1.0,1,0.8437578183637728
ORD00008082,PROD00008082,USER00008082,2023-12-27,2024-04-08,Medium,218.86,1,Not as described,Returned,103,18,Male,City33,Gift Card,Next-Day,12.9,1,1.0,1,0.05894178927168053
ORD00008083,PROD00008083,USER00008083,2023-12-02,,High,325.64,3,,Not Returned,,19,Male,City82,Debit Card,Next-Day,32.66,,,0,0.30088441223436924
ORD00008084,PROD00008084,USER00008084,2024-11-04,,Medium,206.05,5,,Not Returned,,45,Male,City85,Gift Card,Express,42.02,,,0,1.0196554234409125
ORD00008085,PROD00008085,USER00008085,2023-09-09,2024-05-07,Medium,144.28,2,Wrong item,Returned,241,45,Male,City69,Credit Card,Express,26.78,2,1.0,1,0.3712226226781259
ORD00008086,PROD00008086,USER00008086,2023-08-23,2023-12-23,Low,43.39,2,Wrong item,Returned,122,41,Male,City62,PayPal,Express,4.08,2,1.0,1,0.18806176538372896
ORD00008087,PROD00008087,USER00008087,2023-05-09,,High,487.72,5,,Not Returned,,37,Female,City85,Debit Card,Next-Day,4.77,,,0,0.04890100877552693
ORD00008088,PROD00008088,USER00008088,2024-05-28,,Medium,171.83,1,,Not Returned,,55,Male,City44,Debit Card,Standard,30.1,,,0,0.17517313623930628
ORD00008089,PROD00008089,USER00008089,2023-06-04,,High,355.98,1,,Not Returned,,66,Female,City13,Credit Card,Next-Day,35.11,,,0,0.09862913646834091
ORD00008090,PROD00008090,USER00008090,2024-05-06,,Medium,210.14,4,,Not Returned,,47,Female,City58,Gift Card,Express,18.42,,,0,0.3506233939278577
ORD00008091,PROD00008091,USER00008091,2024-06-13,2023-07-10,Low,45.43,4,Defective,Returned,-339,69,Male,City28,Gift Card,Standard,18.19,4,1.0,1,1.6015848558221442
ORD00008092,PROD00008092,USER00008092,2024-10-24,,Medium,118.87,3,,Not Returned,,20,Male,City27,Debit Card,Next-Day,32.54,,,0,0.8212332800538402
ORD00008093,PROD00008093,USER00008093,2024-06-11,,High,400.64,1,,Not Returned,,48,Female,City9,PayPal,Express,23.3,,,0,0.05815694888178914
ORD00008094,PROD00008094,USER00008094,2023-10-20,,Low,26.48,5,,Not Returned,,55,Male,City52,Credit Card,Standard,18.23,,,0,3.4422205438066467
ORD00008095,PROD00008095,USER00008095,2024-03-14,2023-01-27,High,417.26,4,Changed mind,Returned,-412,59,Male,City69,Debit Card,Express,29.18,4,1.0,1,0.2797296649571011
ORD00008096,PROD00008096,USER00008096,2023-12-22,2024-04-30,Low,19.19,4,Defective,Returned,130,49,Male,City70,Gift Card,Standard,41.91,4,1.0,1,8.735799895779051
ORD00008097,PROD00008097,USER00008097,2024-09-04,,Medium,112.94,3,,Not Returned,,50,Female,City13,Gift Card,Standard,19.85,,,0,0.5272711174074731
ORD00008098,PROD00008098,USER00008098,2023-10-21,,High,323.17,5,,Not Returned,,54,Female,City6,Debit Card,Standard,0.46,,,0,0.007116997246031501
ORD00008099,PROD00008099,USER00008099,2023-03-22,2024-03-20,High,451.99,1,Changed mind,Returned,364,31,Male,City23,Debit Card,Next-Day,34.62,1,1.0,1,0.07659461492510895
ORD00008100,PROD00008100,USER00008100,2023-02-11,,High,483.41,5,,Not Returned,,38,Male,City45,PayPal,Next-Day,16.03,,,0,0.1658012866924557
ORD00008101,PROD00008101,USER00008101,2024-01-01,2023-10-02,Medium,274.69,5,Not as described,Returned,-91,59,Male,City10,Credit Card,Standard,12.15,5,1.0,1,0.22115839673814117
ORD00008102,PROD00008102,USER00008102,2024-09-16,,Medium,296.84,1,,Not Returned,,24,Male,City84,Credit Card,Express,5.78,,,0,0.019471769303328394
ORD00008103,PROD00008103,USER00008103,2024-09-14,2023-09-15,High,479.4,4,Wrong item,Returned,-365,45,Male,City1,Debit Card,Next-Day,41.71,4,1.0,1,0.3480183562786817
ORD00008104,PROD00008104,USER00008104,2024-09-07,2024-12-02,Medium,283.41,1,Wrong item,Returned,86,37,Female,City4,Credit Card,Next-Day,45.01,1,1.0,1,0.15881584982886982
ORD00008105,PROD00008105,USER00008105,2024-04-08,2023-04-01,Medium,215.89,4,Wrong item,Returned,-373,57,Male,City56,Debit Card,Next-Day,12.86,4,1.0,1,0.23826948909166706
ORD00008106,PROD00008106,USER00008106,2023-04-20,2024-06-13,Medium,274.74,1,Changed mind,Returned,420,30,Male,City13,Credit Card,Next-Day,12.98,1,1.0,1,0.04724466768581204
ORD00008107,PROD00008107,USER00008107,2023-04-28,2024-02-13,Medium,165.64,1,Changed mind,Returned,291,55,Male,City42,Gift Card,Standard,10.44,1,1.0,1,0.06302825404491669
ORD00008108,PROD00008108,USER00008108,2024-07-31,2024-07-19,High,496.87,2,Defective,Returned,-12,40,Female,City62,PayPal,Standard,30.26,2,1.0,1,0.12180248354700425
ORD00008109,PROD00008109,USER00008109,2023-06-17,,Medium,135.12,3,,Not Returned,,66,Female,City94,Gift Card,Standard,45.8,,,0,1.016873889875666
ORD00008110,PROD00008110,USER00008110,2023-10-22,2023-02-18,High,470.37,4,Not as described,Returned,-246,18,Female,City40,Debit Card,Express,27.48,4,1.0,1,0.23368837298297085
ORD00008111,PROD00008111,USER00008111,2024-01-09,,High,499.89,1,,Not Returned,,24,Male,City65,Debit Card,Standard,42.77,,,0,0.08555882294104704
ORD00008112,PROD00008112,USER00008112,2024-10-13,,Low,63.68,1,,Not Returned,,61,Male,City92,Debit Card,Express,41.44,,,0,0.6507537688442211
ORD00008113,PROD00008113,USER00008113,2023-01-07,2024-04-14,High,301.95,3,Not as described,Returned,463,47,Female,City95,Debit Card,Express,47.26,3,1.0,1,0.4695479384003974
ORD00008114,PROD00008114,USER00008114,2024-09-21,2024-04-23,Medium,102.51,1,Not as described,Returned,-151,46,Male,City19,Credit Card,Express,49.86,1,1.0,1,0.4863915715539947
ORD00008115,PROD00008115,USER00008115,2024-05-19,2023-01-01,High,414.07,2,Not as described,Returned,-504,19,Female,City71,PayPal,Standard,19.81,2,1.0,1,0.09568430458618107
ORD00008116,PROD00008116,USER00008116,2024-09-15,2023-03-02,High,468.29,3,Wrong item,Returned,-563,43,Female,City65,Credit Card,Next-Day,36.26,3,1.0,1,0.23229195583933032
ORD00008117,PROD00008117,USER00008117,2024-11-02,2024-07-24,High,376.03,5,Not as described,Returned,-101,39,Female,City59,Gift Card,Next-Day,45.55,5,1.0,1,0.6056697603914581
ORD00008118,PROD00008118,USER00008118,2023-01-27,2024-07-06,Low,86.2,4,Defective,Returned,526,25,Female,City10,Debit Card,Express,22.95,4,1.0,1,1.0649651972157772
ORD00008119,PROD00008119,USER00008119,2023-05-25,2024-06-29,High,361.15,2,Changed mind,Returned,401,47,Female,City89,Debit Card,Standard,45.63,2,1.0,1,0.2526927869306383
ORD00008120,PROD00008120,USER00008120,2024-08-11,,High,409.28,3,,Not Returned,,49,Female,City88,PayPal,Standard,5.55,,,0,0.04068119624706802
ORD00008121,PROD00008121,USER00008121,2023-01-06,,High,448.16,3,,Not Returned,,47,Male,City48,Gift Card,Standard,35.21,,,0,0.2356970724741164
ORD00008122,PROD00008122,USER00008122,2023-11-12,2023-05-06,Medium,164.98,3,Defective,Returned,-190,56,Male,City8,Debit Card,Standard,14.25,3,1.0,1,0.2591223178567099
ORD00008123,PROD00008123,USER00008123,2024-06-12,2024-09-22,High,435.51,2,Defective,Returned,102,45,Female,City73,Debit Card,Express,7.98,2,1.0,1,0.03664669008748364
ORD00008124,PROD00008124,USER00008124,2023-03-15,,High,362.25,4,,Not Returned,,63,Female,City57,PayPal,Express,39.53,,,0,0.43649413388543823
ORD00008125,PROD00008125,USER00008125,2024-04-18,2024-08-01,Low,43.0,3,Wrong item,Returned,105,30,Female,City75,Gift Card,Standard,46.64,3,1.0,1,3.253953488372093
ORD00008126,PROD00008126,USER00008126,2023-09-10,2024-03-11,Medium,163.94,1,Changed mind,Returned,183,68,Female,City39,Debit Card,Standard,30.77,1,1.0,1,0.18769061851897034
ORD00008127,PROD00008127,USER00008127,2024-11-13,,Low,31.04,3,,Not Returned,,70,Female,City47,Credit Card,Express,4.47,,,0,0.4320231958762886
ORD00008128,PROD00008128,USER00008128,2023-09-02,2024-07-07,High,483.07,3,Defective,Returned,309,34,Female,City7,Gift Card,Next-Day,0.09,3,1.0,1,0.0005589252075268595
ORD00008129,PROD00008129,USER00008129,2024-08-28,,Medium,178.3,4,,Not Returned,,63,Male,City70,Debit Card,Standard,1.01,,,0,0.02265844083006169
ORD00008130,PROD00008130,USER00008130,2024-05-11,2024-01-22,Low,77.62,2,Wrong item,Returned,-110,56,Female,City8,Gift Card,Next-Day,31.74,2,1.0,1,0.8178304560680236
ORD00008131,PROD00008131,USER00008131,2023-07-09,,Medium,205.98,2,,Not Returned,,55,Male,City93,Gift Card,Standard,30.29,,,0,0.2941062239052335
ORD00008132,PROD00008132,USER00008132,2023-08-15,,Medium,274.26,4,,Not Returned,,58,Male,City63,Gift Card,Next-Day,21.58,,,0,0.3147378400058339
ORD00008133,PROD00008133,USER00008133,2023-07-03,2023-10-17,High,324.2,4,Changed mind,Returned,106,43,Female,City52,PayPal,Express,3.47,4,1.0,1,0.04281307834669957
ORD00008134,PROD00008134,USER00008134,2023-11-08,2023-12-31,Medium,113.46,4,Not as described,Returned,53,52,Female,City59,PayPal,Express,42.95,4,1.0,1,1.5141900229155651
ORD00008135,PROD00008135,USER00008135,2023-11-10,,Medium,254.29,3,,Not Returned,,61,Male,City45,Debit Card,Standard,1.92,,,0,0.022651303629714105
ORD00008136,PROD00008136,USER00008136,2023-09-04,2023-08-20,High,354.51,3,Wrong item,Returned,-15,20,Female,City37,Debit Card,Express,45.43,3,1.0,1,0.38444613692138446
ORD00008137,PROD00008137,USER00008137,2024-01-02,2023-12-08,Low,79.85,3,Changed mind,Returned,-25,31,Male,City51,PayPal,Next-Day,49.91,3,1.0,1,1.8751408891671884
ORD00008138,PROD00008138,USER00008138,2023-04-11,,Low,18.98,5,,Not Returned,,55,Female,City58,PayPal,Next-Day,14.33,,,0,3.775026343519494
ORD00008139,PROD00008139,USER00008139,2023-01-19,2024-03-10,High,438.48,2,Not as described,Returned,416,32,Female,City19,Gift Card,Standard,48.93,2,1.0,1,0.2231800766283525
ORD00008140,PROD00008140,USER00008140,2023-12-26,2024-08-09,Low,97.37,5,Wrong item,Returned,227,61,Female,City30,Debit Card,Next-Day,28.36,5,1.0,1,1.456300708637157
ORD00008141,PROD00008141,USER00008141,2024-11-04,2023-11-27,High,419.43,2,Defective,Returned,-343,33,Female,City26,PayPal,Standard,19.66,2,1.0,1,0.09374627470614882
ORD00008142,PROD00008142,USER00008142,2024-02-14,,Low,6.1,4,,Not Returned,,38,Female,City18,PayPal,Next-Day,2.15,,,0,1.4098360655737705
ORD00008143,PROD00008143,USER00008143,2024-09-29,,Medium,145.9,3,,Not Returned,,40,Male,City3,Gift Card,Next-Day,3.41,,,0,0.07011651816312543
ORD00008144,PROD00008144,USER00008144,2023-05-06,,High,365.96,1,,Not Returned,,26,Female,City82,Credit Card,Standard,2.83,,,0,0.007733085583123839
ORD00008145,PROD00008145,USER00008145,2024-01-07,,Low,65.22,3,,Not Returned,,53,Female,City12,Debit Card,Next-Day,14.02,,,0,0.6448942042318306
ORD00008146,PROD00008146,USER00008146,2023-12-26,2023-07-13,High,336.21,2,Defective,Returned,-166,52,Female,City88,Gift Card,Standard,25.95,2,1.0,1,0.15436780583563844
ORD00008147,PROD00008147,USER00008147,2023-04-14,2024-12-09,Medium,285.84,1,Wrong item,Returned,605,58,Male,City72,PayPal,Next-Day,36.6,1,1.0,1,0.12804366078925275
ORD00008148,PROD00008148,USER00008148,2024-08-10,2024-06-07,Medium,266.52,3,Wrong item,Returned,-64,32,Female,City21,PayPal,Standard,47.98,3,1.0,1,0.540072039621792
ORD00008149,PROD00008149,USER00008149,2024-04-03,,Medium,267.93,3,,Not Returned,,34,Male,City42,Credit Card,Standard,40.4,,,0,0.4523569589071772
ORD00008150,PROD00008150,USER00008150,2024-09-20,2023-10-30,Medium,299.61,1,Changed mind,Returned,-326,20,Male,City78,PayPal,Next-Day,43.21,1,1.0,1,0.14422082039985315
ORD00008151,PROD00008151,USER00008151,2023-08-18,,Low,92.5,5,,Not Returned,,60,Male,City55,PayPal,Express,19.06,,,0,1.0302702702702702
ORD00008152,PROD00008152,USER00008152,2024-03-17,,High,306.64,3,,Not Returned,,53,Female,City100,Gift Card,Next-Day,36.93,,,0,0.36130315679624314
ORD00008153,PROD00008153,USER00008153,2024-07-26,2023-02-08,Medium,216.05,3,Defective,Returned,-534,68,Male,City52,Gift Card,Next-Day,32.24,3,1.0,1,0.44767414950243
ORD00008154,PROD00008154,USER00008154,2024-12-19,,Low,94.07,4,,Not Returned,,24,Female,City32,PayPal,Express,27.29,,,0,1.1604124588072713
ORD00008155,PROD00008155,USER00008155,2024-04-27,2023-05-18,Medium,175.92,1,Defective,Returned,-345,28,Male,City59,Gift Card,Next-Day,49.54,1,1.0,1,0.28160527512505684
